incident_id,company_revenue_usd,country_hq,industry_primary,industry_secondary,employee_count,is_public_company,attack_vector_primary,attack_vector_secondary,attribution_confidence,data_compromised_records,data_type,systems_affected,downtime_hours,data_source_type,confidence_tier,incident_year,incident_month,incident_dow,days_to_discovery,days_to_disclosure,direct_loss_usd,direct_loss_method,ransom_demanded_usd,ransom_paid_usd,ransom_source,recovery_cost_usd,legal_fees_usd,regulatory_fine_usd,insurance_payout_usd,price_7d_before,price_disclosure_day,volume_avg_30d_baseline,sector_index,sector_return_same_period,earnings_announcement_within_7d,market_cap_at_disclosure,pre_incident_volatility_30d,severity_label
2022-1123-002,420339692.5,US,52,,1196,True,phishing,ransomware,unknown,120370.0,health,"active_directory,file_servers,customer_database",,verified_media,4,2022,11,2,6,36,1240438.1,disclosed,,,,831189.67,415768.7,,441445.29,13.55,13.38,11134199.0,S&P 500 Financials,8.416,True,3104453064.28,10.818,low
2023-0118-001,90942352.97,DE,52,,421,False,ransomware,,,35100.0,IP,"backup_systems,SCADA",30.33,gdpr_notification,1,2023,1,2,10,5,23667287.93,estimated,3112078.06,,,11200085.38,4024955.78,,19983304.72,,,,,,,,,high
2024-1207-001,140534401.47,US,22,,296,True,data_breach,,confirmed,16816.0,mixed,"backup_systems,customer_database,SSO",,gdpr_notification,1,2024,12,5,93,98,2600000.0,estimated,,,,1359458.27,643777.25,,968444.65,12.34,12.42,740042.0,S&P 500 Utilities,1.246,False,775278050.03,22.433,low
2022-0702-002,528350249.95,DE,62,,2665,True,apt,,probable,69000.0,IP,SSO,36.25,gdpr_notification,1,2022,7,5,90,30,3171745.98,calculated,,,,1990702.73,654144.17,,,14.64,14.54,9099113.0,S&P 500 Health Care,-14.381,True,2445544196.45,21.077,low
2022-0119-002,134114123.82,US,61,,1337,False,ransomware,,suspected,3024.0,IP,"SCADA,payment_systems,backup_systems,file_servers,SSO",715.78,sec_filing,1,2022,1,2,8,15,10954108.77,calculated,27141403.21,21482037.77,court filing,12357895.12,2732371.37,,,,,,,,,,,high
2022-1116-002,301038352.77,AU,31-33,,2078,False,ransomware,,,15121.0,financial,"cloud_infrastructure,website,VPN,customer_database",126.71,sec_filing,1,2022,11,2,10,52,55009593.64,estimated,370338.66,,,19894033.28,2820030.68,,,,,,,,,,,critical
2024-1101-001,3161824539.25,DE,51,,7657,False,ransomware,phishing,,2964.0,IP,SSO,49.27,gdpr_notification,1,2024,11,4,10,36,1741122.63,disclosed,74872767.16,,,1958909.6,221491.85,,786140.05,,,,,,,,,low
2025-1206-001,230424449.3,BR,51,,861,False,malware,,probable,24730.0,mixed,VPN,49.46,company_pr,1,2025,12,5,30,16,158540.41,estimated,,,,107148.56,43736.12,,,,,,,,,,,low
2025-0604-001,35647590.76,BR,62,44-45,186,False,data_breach,ddos,probable,247346.0,PII,HR_systems,,company_pr,2,2025,6,2,95,39,6951280.2,disclosed,,,,4360259.59,862159.9,4466681.31,4206571.83,,,,,,,,,high
2024-0519-001,32564940988.47,US,52,62,72577,True,ddos,,suspected,,,"customer_database,file_servers,HR_systems",81.02,company_pr,1,2024,5,6,4,62,18600000.0,estimated,,,,17285948.18,4674983.42,,18383706.05,,,,,,,,,high
2024-1202-002,2196148600.08,GB,22,,6144,True,data_breach,,probable,585999.0,PII,"SSO,website,HR_systems",,gdpr_notification,1,2024,12,0,31,24,23279929.86,estimated,,,,11917568.9,6765969.62,,,24.21,23.66,274874.0,S&P 500 Utilities,-12.056,False,16281300692.45,26.507,high
2025-0709-001,553434085.65,US,61,,7045,False,data_breach,,unknown,18438.0,mixed,"email,cloud_infrastructure",,verified_media,4,2025,7,2,6,40,341442.36,disclosed,,,,325650.98,44928.29,,124558.17,,,,,,,,,low
2023-1212-002,118525073.23,JP,31-33,,434,True,ransomware,,suspected,1781308.0,mixed,"file_servers,active_directory,manufacturing_OT",16.26,sec_filing,1,2023,12,1,63,16,13057976.67,estimated,889714.71,637499.6,court filing,11695284.03,3747117.39,,,15.59,13.93,2107040.0,S&P 500 Industrials,15.915,False,929751977.17,28.767,high
2025-1207-001,904129536.87,DE,21,,1445,True,phishing,,,14632.0,PII,manufacturing_OT,,verified_media,4,2025,12,6,2,91,13600000.0,calculated,,,,7014797.12,2139447.5,51146436.34,,8.99,8.7,1682634.0,S&P 500 Energy,-6.879,False,5133252309.52,29.647,critical
2025-0405-001,2262192552.81,BR,54,,8823,True,phishing,malware,,3243.0,PII,"file_servers,CRM,backup_systems,SSO,customer_database",,sec_filing,1,2025,4,5,16,49,934830.19,calculated,,,,742657.69,318939.98,,433891.18,18.62,19.29,2533647.0,S&P 500,-956.0,False,10067289248.11,27.863,low
2025-0321-001,4107616100.79,IT,72,62,44811,True,phishing,,,3676.0,PII,"ERP,cloud_infrastructure,active_directory",,company_pr,1,2025,3,4,17,3,9648506.5,estimated,,,,5937804.2,944450.74,,10207815.09,33.56,31.75,25426687.0,S&P 500 Consumer Discretionary,7.782,False,32731247124.53,23.109,medium
2023-0103-002,762113791.63,US,44-45,,6216,False,apt,ddos,,39124.0,PII,file_servers,39.25,gdpr_notification,1,2023,1,1,11,19,35200000.0,disclosed,,,,32866602.12,10407625.1,227199.02,17351415.77,,,,,,,,,critical
2021-1111-001,2292482370.66,DE,62,,13422,True,data_breach,,suspected,554996.0,credentials,"backup_systems,cloud_infrastructure",,company_pr,2,2021,11,3,3,9,796262.88,estimated,,,,503821.5,232223.67,,,30.61,30.66,233238.0,S&P 500 Health Care,-8.858,True,4618413206.77,39.743,low
2021-1005-001,598086598.59,GB,62,,3104,False,trojan,data_breach,confirmed,10558593.0,PII,"SCADA,cloud_infrastructure,file_servers",,verified_media,3,2021,10,1,30,60,27584950.6,disclosed,,,,9170240.06,5229119.55,,7028788.79,,,,,,,,,high
2024-0116-001,11603672378.16,DE,62,,118107,True,backdoor,,probable,,,"website,active_directory,SCADA,file_servers,CRM",,cybersecurity_firm,3,2024,1,1,185,24,2200000.0,estimated,,,,1989349.09,276206.1,,,123.65,125.49,937814.0,S&P 500 Health Care,11.738,False,58180561038.7,24.207,low
2022-0517-001,207672114.14,JP,52,,654,True,ransomware,,suspected,10458.0,financial,"cloud_infrastructure,VPN,SCADA,HR_systems,email",,cybersecurity_firm,3,2022,5,1,9,10,6204213.46,calculated,3293225.74,,,2053280.84,851673.15,925634.28,,5.61,5.41,1194725.0,S&P 500 Financials,11.956,False,1159456120.76,2.004,medium
2023-0528-001,466428966.89,JP,52,,1139,True,ransomware,backdoor,suspected,1000.0,financial,"HR_systems,SSO,website",118.46,verified_media,3,2023,5,6,14,10,29690456.3,disclosed,8083354.16,,,33768677.15,3769887.64,,,6.73,5.99,710797.0,S&P 500 Financials,21.832,False,1624828561.09,30.813,critical
2024-0322-001,156256264.57,US,51,,268,True,phishing,,unknown,13161.0,mixed,cloud_infrastructure,,sec_filing,1,2024,3,4,12,68,5140361.06,estimated,,,,6165697.32,1411137.92,,,13.59,12.76,27270245.0,S&P 500 Information Technology,-17.535,False,731611459.24,23.681,medium
2024-0928-002,1607311967.76,GB,81,,13438,True,data_breach,,unknown,1086701.0,mixed,"backup_systems,ERP,CRM",,sec_filing,1,2024,9,5,6,19,313425833.71,disclosed,,,,252378504.42,62395202.18,,,9.6,9.33,1069632.0,S&P 500,18.759,False,7613324464.62,38.822,critical
2025-0126-001,18658919650.92,SG,62,51,143972,True,data_breach,,probable,38513.0,PII,"HR_systems,SSO,ERP,file_servers,customer_database",,verified_media,3,2025,1,6,1,38,9335326.69,disclosed,,,,4612080.71,2876040.38,,9765516.98,147.98,146.16,4063144.0,S&P 500 Health Care,5.146,False,51480230868.84,35.598,high
2023-0511-002,3969936428.64,AU,31-33,,11393,False,ransomware,,suspected,40017.0,mixed,"payment_systems,CRM",101.28,verified_media,3,2023,5,3,17,62,103595461.89,calculated,757243.45,322725.97,company statement,52947284.3,32657344.56,,37076073.76,,,,,,,,,critical
2025-0201-002,4437490769.88,US,48-49,,20236,False,phishing,,,602636.0,financial,"active_directory,payment_systems",,gdpr_notification,1,2025,2,5,33,45,532498892.39,disclosed,,,,413846063.71,153987368.97,801202.29,534702755.38,,,,,,,,,critical
2025-0809-001,690054803.15,US,44-45,,6416,False,ransomware,,unknown,,,"payment_systems,file_servers,ERP,VPN,SCADA",,cybersecurity_firm,3,2025,8,5,93,65,5400000.0,disclosed,208621.04,52071.65,congressional testimony,4687671.04,375464.31,,5704452.62,,,,,,,,,medium
2025-0528-001,3092611876.88,US,42,,10975,False,malware,,,20109.0,credentials,"email,ERP,SSO",50.22,sec_filing,1,2025,5,2,1,14,27162782.4,estimated,,,,20135894.15,4729963.61,40574140.53,,,,,,,,,,critical
2021-0421-001,1432177180.55,SG,62,,12124,True,malware,,suspected,1000.0,PII,cloud_infrastructure,23.59,cybersecurity_firm,3,2021,4,2,6,36,13114043.72,estimated,,,,5254950.2,3735793.07,,9042647.09,9.53,8.91,892885.0,S&P 500 Health Care,24.912,False,2483708091.29,14.711,high
2025-0102-001,8362619754.24,CH,21,,22615,True,supply_chain,backdoor,confirmed,,,"payment_systems,manufacturing_OT,cloud_infrastructure",4.66,sec_filing,1,2025,1,3,181,11,192374593.98,disclosed,,,,178556684.68,62396825.17,,,94.94,93.32,191079.0,S&P 500 Energy,-2.791,False,39830360983.93,2.746,critical
2023-0421-001,2524223733.14,IN,31-33,,8881,False,backdoor,,confirmed,,,"VPN,backup_systems,payment_systems,active_directory,SSO",,gdpr_notification,1,2023,4,4,2,51,3723187.87,calculated,,,,4420400.06,1050898.98,,,,,,,,,,,medium
2022-1121-001,260678861.71,NZ,31-33,,913,False,ddos,,suspected,,,VPN,672.96,company_pr,2,2022,11,0,1,93,1800000.0,calculated,,,,1149724.03,575114.88,,,,,,,,,,,low
2025-0312-001,2129356006.58,DE,44-45,52,15582,False,apt,,unknown,233824.0,health,"file_servers,active_directory,SCADA,payment_systems",120.76,cybersecurity_firm,3,2025,3,2,3,13,3418182.69,estimated,,,,2436870.4,405413.28,,,,,,,,,,,medium
2022-0417-001,394030558.35,DE,62,,1698,True,phishing,,,,,"SSO,VPN",,gdpr_notification,1,2022,4,6,35,6,2549682.71,calculated,,,,1883552.6,698366.59,,,6.92,7.22,326247.0,S&P 500 Health Care,-10.194,False,2007887148.72,36.577,low
2025-0331-004,359832540.22,JP,92,,2708,False,ransomware,,,124849.0,PII,"customer_database,manufacturing_OT,active_directory,HR_systems,SSO",141.09,sec_filing,1,2025,3,0,8,52,29882838.74,estimated,9685452.23,,,23663337.01,10152471.79,,27561559.17,,,,,,,,,critical
2022-0212-001,1697906622.12,IT,22,,3950,False,trojan,,,124466.0,health,CRM,,gdpr_notification,1,2022,2,5,4,53,3596764.02,estimated,,,,1279187.18,654843.18,,,,,,,,,,,low
2025-0819-002,7630918316.4,US,21,,12613,True,supply_chain,,,,,"SSO,ERP,manufacturing_OT",42.35,sec_filing,1,2025,8,1,33,61,7886435.88,calculated,,,,6451271.27,1988443.11,,,68.97,66.15,287132.0,S&P 500 Energy,15.457,True,11711529808.48,12.018,medium
2021-1120-001,479790920.29,FR,52,,1140,False,data_breach,,confirmed,183028.0,mixed,"cloud_infrastructure,SCADA,customer_database,ERP,active_directory",,gdpr_notification,1,2021,11,5,11,6,7957646.77,calculated,,,,5278569.69,1439898.71,,9158783.01,,,,,,,,,medium
2023-0529-001,7162131064.34,IT,44-45,,42277,True,data_breach,,,2987.0,mixed,"website,cloud_infrastructure,active_directory,HR_systems,file_servers",,sec_filing,1,2023,5,0,30,9,28235331.35,calculated,,,,9067583.27,3120164.07,,,68.73,64.32,628232.0,S&P 500 Consumer Discretionary,24.443,False,20889093528.37,11.954,high
2021-1227-001,479790920.29,FR,52,,1140,False,phishing,,probable,9913.0,PII,"HR_systems,VPN",,cybersecurity_firm,3,2021,12,0,32,39,1600000.0,estimated,,,,1580784.28,535637.49,,,,,,,,,,,low
2022-0712-001,45890642.16,AU,71,,267,False,trojan,supply_chain,suspected,65574.0,health,backup_systems,,sec_filing,1,2022,7,1,19,18,6195236.69,calculated,,,,6405762.33,2010757.9,,,,,,,,,,,medium
2021-0914-001,634700412.02,US,42,,2206,False,phishing,,unknown,1207.0,health,"cloud_infrastructure,CRM,SCADA",,company_pr,2,2021,9,1,93,38,800000.0,estimated,,,,916840.73,231980.41,,,,,,,,,,,low
2024-0414-001,45648907853.35,CA,62,52,196078,True,malware,,,59042.0,health,"active_directory,VPN",31.71,verified_media,4,2024,4,6,93,36,20218183.97,disclosed,,,,19021222.96,4834825.27,,,499.61,476.98,927648.0,S&P 500 Health Care,-7.8e-05,False,291195204575.01,3.979,high
2025-0126-002,113353181.29,CA,52,,544,False,trojan,,unknown,142572.0,PII,"CRM,website,SSO,ERP",,gdpr_notification,1,2025,1,6,2,30,15302679.47,estimated,,,,17642999.87,4105294.7,,,,,,,,,,,high
2024-0803-001,41929904.18,US,81,,466,False,ransomware,,,2878816.0,IP,"ERP,SCADA,active_directory",51.79,company_pr,2,2024,8,5,8,13,2894201.66,estimated,1663061.8,,,2074554.84,299204.42,,,,,,,,,,,low
2023-0902-003,26792083199.11,US,44-45,,227768,True,ransomware,,suspected,201238.0,mixed,CRM,,gdpr_notification,1,2023,9,5,3,30,126000000.0,estimated,9147115.22,2890218.62,blockchain analysis,119640612.11,11638110.54,,,213.04,193.36,288786.0,S&P 500 Consumer Discretionary,3.025,False,95079763676.4,39.031,critical
2024-1203-001,37708958.69,US,56,,566,True,ransomware,,,7435.0,credentials,"ERP,email,SSO,customer_database",76.8,cybersecurity_firm,3,2024,12,1,183,17,10181418.85,calculated,3069794.47,,,9692733.33,2118699.19,,,8.13,8.15,2764585.0,S&P 500,-257.0,False,189760164.56,24.715,high
2024-0711-001,36465784853.4,GB,31-33,21,219847,True,backdoor,,,,,"CRM,file_servers,email,manufacturing_OT,active_directory",,company_pr,2,2024,7,3,92,69,3300000.0,disclosed,,,,3947739.24,1138463.22,,,,,,,,,,,medium
2022-0117-002,45081073096.65,US,52,11,109986,True,supply_chain,phishing,probable,,,"cloud_infrastructure,website,active_directory,file_servers",76.85,sec_filing,1,2022,1,0,12,14,3616351.73,estimated,,,,1564726.92,611241.9,,901416.14,538.47,545.02,5968543.0,S&P 500 Financials,1.684,False,340071174308.72,11.944,low
2025-0626-003,43661247.64,CH,23,,280,False,data_breach,,,9585.0,credentials,"SCADA,HR_systems,cloud_infrastructure,VPN,customer_database",,sec_filing,1,2025,6,3,33,17,6111032.46,estimated,,,,4929782.69,1875571.48,,,,,,,,,,,medium
2024-0106-002,835812197.45,CA,92,,8571,False,ransomware,,confirmed,11039.0,mixed,file_servers,183.35,cybersecurity_firm,3,2024,1,5,4,31,11876090.78,disclosed,66294.73,,,9704353.71,2930855.7,,11026368.28,,,,,,,,,high
2025-0730-002,37139009978.7,IN,52,,182120,True,phishing,,,4476651.0,mixed,"VPN,SCADA,website,manufacturing_OT,customer_database",,sec_filing,1,2025,7,2,95,47,1429547.58,disclosed,,,,1632707.5,390572.63,,1222981.26,310.22,299.13,4469568.0,S&P 500 Financials,27.188,False,221633168166.22,21.183,low
2022-1222-001,301535934.86,AU,56,,4013,False,data_breach,trojan,suspected,2201668.0,financial,"customer_database,ERP",,sec_filing,1,2022,12,3,64,51,58799507.3,disclosed,,,,31566905.16,20195925.74,,59054510.17,,,,,,,,,critical
2024-0520-001,105090535.95,BR,62,,947,True,ddos,,suspected,,,payment_systems,9.67,cybersecurity_firm,3,2024,5,0,35,64,4408419.04,estimated,,,,4721438.85,635300.46,,,8.71,8.22,12117189.0,S&P 500 Health Care,-13.361,False,599065274.25,25.795,medium
2021-0413-001,6162617575.17,CA,52,62,13148,True,data_breach,,probable,5376.0,IP,"website,VPN",,cybersecurity_firm,3,2021,4,1,2,15,14859506.63,estimated,,,,17132010.45,4371352.37,,16992182.3,51.38,50.57,429131.0,S&P 500 Financials,-5.542,False,14292683145.39,13.134,high
2025-0605-002,1884204473.27,US,51,,4240,False,data_breach,,probable,2679.0,financial,"HR_systems,payment_systems,ERP,file_servers",,verified_media,4,2025,6,3,8,97,11602373.62,disclosed,,,,13474412.33,3725341.09,,,,,,,,,,,high
2024-0406-001,258293336.6,US,51,,532,False,apt,,suspected,9772.0,health,"SSO,manufacturing_OT,payment_systems,backup_systems",50.48,sec_filing,1,2024,4,5,15,14,1178132.43,estimated,,,,356175.82,185302.89,,,,,,,,,,,low
2022-0115-002,12991196393.67,GB,31-33,48-49,44329,True,data_breach,apt,probable,39880.0,mixed,"backup_systems,HR_systems",,company_pr,2,2022,1,5,6,48,5200000.0,estimated,,,,2238912.07,352408.85,,1268043.1,74.23,73.21,3989326.0,S&P 500 Industrials,2.621,False,63451804262.29,16.109,medium
2023-0401-001,2811050843.7,CA,52,,10856,False,malware,,,11975.0,financial,"website,active_directory,cloud_infrastructure,SSO,CRM",48.44,cybersecurity_firm,3,2023,4,5,34,19,18000000.0,disclosed,,,,6593895.67,2451114.29,,,,,,,,,,,high
2023-1016-001,491944294.07,US,21,,1265,True,backdoor,,,,,"SSO,payment_systems,website",,sec_filing,1,2023,10,0,19,39,33721500.79,estimated,,,,14718453.18,9261518.73,,,,,,,,,,,critical
2021-0219-001,2435430197.93,US,56,54,56070,False,ransomware,data_breach,unknown,2774.0,PII,"ERP,payment_systems",17.04,gdpr_notification,1,2021,2,4,93,33,2550443.43,disclosed,420842.81,,,2384994.5,193747.74,,,,,,,,,,,low
2025-1119-001,13828316574.01,US,31-33,,112233,True,backdoor,phishing,,,,"manufacturing_OT,SCADA,ERP,SSO",,sec_filing,1,2025,11,2,8,65,168383500.11,calculated,,,,153867092.26,22203351.8,,165241286.38,129.65,134.29,578442.0,S&P 500 Industrials,26.761,False,83126711585.29,20.636,critical
2025-0416-001,680568894.3,US,44-45,,4979,True,data_breach,,probable,1864785.0,mixed,"file_servers,SCADA,active_directory,email",,cybersecurity_firm,3,2025,4,2,63,55,2446133.33,estimated,,,,2427119.34,244907.97,50000.0,,13.4,12.9,521867.0,S&P 500 Consumer Discretionary,10.941,False,2227453386.0,14.846,low
2022-0404-002,200843248.79,JP,92,,1485,False,malware,,,,,"SCADA,CRM",123.76,sec_filing,1,2022,4,0,4,16,1098891.87,calculated,,,,709615.76,95470.53,,1015799.44,,,,,,,,,low
2023-1129-001,2353883354.47,CA,52,,5568,True,supply_chain,,confirmed,,,"backup_systems,HR_systems,website",51.04,company_pr,2,2023,11,2,7,16,7081417.88,disclosed,,,,3977008.16,1499953.56,,2769220.94,32.87,33.14,754723.0,S&P 500 Financials,-2.211,False,17407390655.24,15.873,medium
2023-1110-001,37875029758.85,US,44-45,,220548,True,malware,,probable,273265.0,credentials,"payment_systems,email,active_directory,backup_systems",7.17,verified_media,3,2023,11,4,35,13,6067637.72,disclosed,,,,1910482.73,933660.52,,,550.38,524.29,497175.0,S&P 500 Consumer Discretionary,-10.276,False,80110337508.48,23.566,medium
2024-0716-001,43309433451.22,FR,51,,159649,True,ddos,,unknown,,,VPN,10.31,verified_media,4,2024,7,1,5,8,134797212.89,estimated,,,,63488263.26,36329925.0,,105470722.73,239.19,242.18,525262.0,S&P 500 Information Technology,20.759,False,333086389120.07,23.941,critical
2024-1113-001,2449257326.29,IT,51,,5425,True,phishing,,probable,14388.0,financial,"customer_database,backup_systems,SCADA",,verified_media,4,2024,11,2,35,17,6458271.39,estimated,,,,5577472.27,1461391.8,,3193263.83,18.34,17.68,9887232.0,S&P 500 Information Technology,-16.227,False,18828308151.83,27.144,medium
2025-0329-001,3331142041.31,FR,52,,7270,True,ddos,,suspected,,,VPN,13.9,gdpr_notification,1,2025,3,5,18,15,1365954.82,disclosed,,,,919227.93,367182.51,,830591.46,30.46,30.15,1209511.0,S&P 500 Financials,527.0,False,6270895512.54,15.333,low
2025-1212-002,12489302002.29,DE,22,62,55736,False,phishing,,,19731.0,PII,"website,file_servers,HR_systems",,verified_media,3,2025,12,4,95,4,5600000.0,disclosed,,,,4507341.17,582522.43,,,,,,,,,,,medium
2023-0215-002,325324537.25,IL,54,,1729,True,ransomware,,,1286514.0,mixed,"website,email,HR_systems,manufacturing_OT",15.87,cybersecurity_firm,3,2023,2,2,18,15,5845430.27,estimated,615668.78,226509.44,insurance claim record,3668752.55,1461276.02,1308032.19,,8.8,8.3,160540.0,S&P 500,22.532,True,810924447.02,31.215,medium
2022-1213-001,25858844763.05,US,31-33,,93737,True,ddos,ransomware,probable,,,"backup_systems,active_directory,website,cloud_infrastructure,customer_database",63.26,sec_filing,1,2022,12,1,90,16,4612743.27,estimated,,,,4941364.34,1189559.5,,3733646.88,145.04,139.31,2498502.0,S&P 500 Industrials,6.323,False,99556915294.28,36.142,medium
2023-1211-001,2346673709.12,AU,51,,5401,False,data_breach,,,26365.0,IP,"manufacturing_OT,file_servers,website,customer_database",,verified_media,4,2023,12,0,65,33,5200000.0,calculated,,,,5865002.22,1283866.53,,7358125.62,,,,,,,,,medium
2024-1015-001,5283759405.23,US,31-33,,31919,True,ddos,,,,,"VPN,manufacturing_OT",7.74,sec_filing,1,2024,10,1,3,16,6071327.54,calculated,,,,4794974.39,463721.1,,2482740.15,28.53,28.94,24716553.0,S&P 500 Industrials,21.153,False,32503460855.13,35.918,medium
2024-0201-001,70684372.37,CA,54,,673,False,trojan,malware,,203128.0,PII,"manufacturing_OT,HR_systems",,verified_media,4,2024,2,3,16,46,686137.74,estimated,,,,355219.45,99868.66,428778.73,,,,,,,,,,low
2025-0122-001,26315231019.17,FR,92,,337598,False,malware,,,1000.0,PII,"backup_systems,email,SCADA,VPN,ERP",175.88,verified_media,4,2025,1,2,94,23,318667729.38,estimated,,,,102475110.53,21173053.39,,142510451.79,,,,,,,,,critical
2023-1018-001,67356970.38,CH,51,48-49,114,False,malware,,suspected,21417908.0,health,"backup_systems,CRM",113.94,company_pr,2,2023,10,2,5,7,10103545.56,estimated,,,,9849295.6,2169669.27,,4289107.13,,,,,,,,,high
2022-1003-001,54320166.82,IN,22,,182,False,apt,supply_chain,,176042.0,mixed,manufacturing_OT,59.27,verified_media,4,2022,10,0,35,38,9812944.94,calculated,,,,3104802.61,688811.46,,,,,,,,,,,medium
2024-0802-002,500258732.06,US,52,,1120,False,data_breach,,,12992879.0,financial,"cloud_infrastructure,manufacturing_OT,payment_systems",,company_pr,2,2024,8,4,183,38,27300000.0,estimated,,,,27547222.81,8905745.44,1643528.3,33988400.39,,,,,,,,,critical
2022-1203-001,1509090594.41,DE,51,,2820,False,phishing,,confirmed,3021.0,PII,"customer_database,VPN",,verified_media,4,2022,12,5,94,21,275342.33,calculated,,,,218846.74,81774.69,,320169.65,,,,,,,,,low
